seed,method,arm,scenario,RMSE,MINSEP,SAFEFAIL,DIVERGED,ESTERR,POSNOISERMS,VELNOISERMS,LATENCY,DATARATE,ACKRATE,TRUEAOI,ESTAOI,HARDRATIO,ADAPTRATIO,REFRESHRATIO,TRACEHASH,ACKTRACEHASH,NOISEHASH,INVARIANTS
3,Causal-v3,N1 .01/.02,Moderate,0.0779508475311627,0.496254544227208,0,0,0.0171675095205398,0.00991166624299912,0.0199120428635111,0,218.4,173.9,0.124592188919164,0.198844232515895,0.0138888888888889,0.986111111111111,0,6.18620881809766e+15,7.31764265755974e+15,46327315.6591877,0
1,P10,N2 .03/.05,Moderate,0.10014839051418,0.472006183208673,0,0,0.0522210139253251,0.0301498164471416,0.0495085374792319,0,100,NaN,0.153651226158038,NaN,NaN,NaN,NaN,7.05911968612559e+15,8.4569123598695e+15,119569913.37108,0
2,P10,N2 .03/.05,Moderate,0.104393096414627,0.466885399136179,0,0,0.0518315244424633,0.0299249445893648,0.0501192131255436,0,100,NaN,0.154550408719346,NaN,NaN,NaN,NaN,7.3186465772469e+15,7.1423357109285e+15,120844443.279725,0
3,P10,N2 .03/.05,Moderate,0.102780104857227,0.424641826116027,0,0,0.0515025285616194,0.0297349987289973,0.0497801071587778,0,100,NaN,0.155449591280654,NaN,NaN,NaN,NaN,6.18620881809766e+15,7.31764265755974e+15,119270801.104115,0
1,P20,N2 .03/.05,Moderate,0.0799787921126401,0.494262133456706,0,0,0.0522210139253251,0.0301498164471416,0.0495085374792319,0,200,NaN,0.118376021798365,NaN,NaN,NaN,NaN,7.05911968612559e+15,8.4569123598695e+15,119569913.37108,0
2,P20,N2 .03/.05,Moderate,0.0794720254926013,0.494864458436754,0,0,0.0518315244424633,0.0299249445893648,0.0501192131255436,0,200,NaN,0.118067211625795,NaN,NaN,NaN,NaN,7.3186465772469e+15,7.1423357109285e+15,120844443.279725,0
3,P20,N2 .03/.05,Moderate,0.0778931932145362,0.465984597811901,0,0,0.0515025285616194,0.0297349987289973,0.0497801071587778,0,200,NaN,0.118910081743869,NaN,NaN,NaN,NaN,6.18620881809766e+15,7.31764265755974e+15,119270801.104115,0
1,State-event,N2 .03/.05,Moderate,0.0999417761299869,0.485009476410995,0,0,0.0522210139253251,0.0301498164471416,0.0495085374792319,0,279.9,NaN,0.173613079019074,NaN,NaN,NaN,NaN,7.05911968612559e+15,8.4569123598695e+15,119569913.37108,0
2,State-event,N2 .03/.05,Moderate,0.0968687255274159,0.478506103873569,0,0,0.0518315244424633,0.0299249445893648,0.0501192131255436,0,280.233333333333,NaN,0.168777475022707,NaN,NaN,NaN,NaN,7.3186465772469e+15,7.1423357109285e+15,120844443.279725,0
3,State-event,N2 .03/.05,Moderate,0.0997202101678538,0.459765722853742,0,0,0.0515025285616194,0.0297349987289973,0.0497801071587778,0,279.933333333333,NaN,0.170099909173479,NaN,NaN,NaN,NaN,6.18620881809766e+15,7.31764265755974e+15,119270801.104115,0
1,Causal-v3,N2 .03/.05,Moderate,0.0771659940642452,0.505334177155344,0,0,0.0522210139253251,0.0301498164471416,0.0495085374792319,0,227.433333333333,182.433333333333,0.122550408719346,0.197511353315169,0.681371830573062,0.318628169426938,0,7.05911968612559e+15,8.4569123598695e+15,119569913.37108,0
2,Causal-v3,N2 .03/.05,Moderate,0.0773313619898306,0.491873754595125,0,0,0.0518315244424633,0.0299249445893648,0.0501192131255436,0,227.066666666667,179.7,0.1230608537693,0.19810399636694,0.690692894891368,0.309307105108632,0,7.3186465772469e+15,7.1423357109285e+15,120844443.279725,0
3,Causal-v3,N2 .03/.05,Moderate,0.0802055478110265,0.480632789473695,0,0,0.0515025285616194,0.0297349987289973,0.0497801071587778,0,227.933333333333,181.666666666667,0.12353315168029,0.197538601271572,0.679145949107926,0.320854050892074,0,6.18620881809766e+15,7.31764265755974e+15,119270801.104115,0
1,P10,N3 .05/.10,Moderate,0.109432898483193,0.459634555855615,0,0,0.0870350232088752,0.0502496940785694,0.0990170749584638,0,100,NaN,0.153651226158038,NaN,NaN,NaN,NaN,7.05911968612559e+15,8.4569123598695e+15,232209649.111579,0
2,P10,N3 .05/.10,Moderate,0.119038250699164,0.446077200227965,0,0,0.0863858740707722,0.0498749076489414,0.100238426251087,0,100,NaN,0.154550408719346,NaN,NaN,NaN,NaN,7.3186465772469e+15,7.1423357109285e+15,234810231.787332,0
3,P10,N3 .05/.10,Moderate,0.114633982780689,0.370045503510512,0,0,0.0858375476026991,0.0495583312149956,0.0995602143175556,0,100,NaN,0.155449591280654,NaN,NaN,NaN,NaN,6.18620881809766e+15,7.31764265755974e+15,231636578.295939,0
1,P20,N3 .05/.10,Moderate,0.0880707577371359,0.480486541803945,0,0,0.0870350232088752,0.0502496940785694,0.0990170749584638,0,200,NaN,0.118376021798365,NaN,NaN,NaN,NaN,7.05911968612559e+15,8.4569123598695e+15,232209649.111579,0
2,P20,N3 .05/.10,Moderate,0.0871333848627911,0.479850418874989,0,0,0.0863858740707722,0.0498749076489414,0.100238426251087,0,200,NaN,0.118067211625795,NaN,NaN,NaN,NaN,7.3186465772469e+15,7.1423357109285e+15,234810231.787332,0
3,P20,N3 .05/.10,Moderate,0.0859604296188052,0.430337217587744,0,0,0.085837547602699,0.0495583312149956,0.0995602143175556,0,200,NaN,0.118910081743869,NaN,NaN,NaN,NaN,6.18620881809766e+15,7.31764265755974e+15,231636578.295939,0
1,State-event,N3 .05/.10,Moderate,0.103984039799832,0.477986578264884,0,0,0.0870350232088752,0.0502496940785694,0.0990170749584638,0,315,NaN,0.171340599455041,NaN,NaN,NaN,NaN,7.05911968612559e+15,8.4569123598695e+15,232209649.111579,0
2,State-event,N3 .05/.10,Moderate,0.0971951394957128,0.461876009033342,0,0,0.0863858740707722,0.0498749076489414,0.100238426251087,0,315.2,NaN,0.166568574023615,NaN,NaN,NaN,NaN,7.3186465772469e+15,7.1423357109285e+15,234810231.787332,0
3,State-event,N3 .05/.10,Moderate,0.102144655782009,0.437128693628136,0,0,0.085837547602699,0.0495583312149956,0.0995602143175556,0,315.466666666667,NaN,0.168,NaN,NaN,NaN,NaN,6.18620881809766e+15,7.31764265755974e+15,231636578.295939,0
1,Causal-v3,N3 .05/.10,Moderate,0.0821573907510487,0.491509004216929,0,0,0.0870350232088752,0.0502496940785694,0.0990170749584638,0,227.6,182.5,0.1225540417802,0.197515894641236,0.770650263620387,0.229349736379613,0,7.05911968612559e+15,8.4569123598695e+15,232209649.111579,0
2,Causal-v3,N3 .05/.10,Moderate,0.0814802932427551,0.480880704578314,0,0,0.0863858740707722,0.0498749076489414,0.100238426251087,0,227.233333333333,179.8,0.123071752951862,0.198117620345141,0.769253337245122,0.230746662754878,0,7.3186465772469e+15,7.1423357109285e+15,234810231.787332,0
3,Causal-v3,N3 .05/.10,Moderate,0.0883368980190812,0.452125350984869,0,0,0.0858375476026991,0.0495583312149956,0.0995602143175556,0,228,181.733333333333,0.12353315168029,0.197538601271572,0.769736842105263,0.230263157894737,0,6.18620881809766e+15,7.31764265755974e+15,231636578.295939,0
1,P10,L50  0/0,Moderate,0.0871492545322735,0.485912964405726,0,0,0.0121609461469858,0,0,0.05,100,NaN,0.153651226158038,NaN,NaN,NaN,NaN,7.05911968612559e+15,8.4569123598695e+15,0,0
2,P10,L50  0/0,Moderate,0.0877875666326561,0.486420719793148,0,0,0.0121590167495968,0,0,0.05,100,NaN,0.154550408719346,NaN,NaN,NaN,NaN,7.3186465772469e+15,7.1423357109285e+15,0,0
3,P10,L50  0/0,Moderate,0.0876581515973717,0.483290462059704,0,0,0.012187506853949,0,0,0.05,100,NaN,0.155449591280654,NaN,NaN,NaN,NaN,6.18620881809766e+15,7.31764265755974e+15,0,0
1,P20,L50  0/0,Moderate,0.0657622299366379,0.51432173491175,0,0,0.0122916208050916,0,0,0.05,200,NaN,0.118376021798365,NaN,NaN,NaN,NaN,7.05911968612559e+15,8.4569123598695e+15,0,0
2,P20,L50  0/0,Moderate,0.0654163039299123,0.514599787303155,0,0,0.0122772993738943,0,0,0.05,200,NaN,0.118067211625795,NaN,NaN,NaN,NaN,7.3186465772469e+15,7.1423357109285e+15,0,0
3,P20,L50  0/0,Moderate,0.065796454356531,0.514529075575495,0,0,0.0122997497006451,0,0,0.05,200,NaN,0.118910081743869,NaN,NaN,NaN,NaN,6.18620881809766e+15,7.31764265755974e+15,0,0
1,State-event,L50  0/0,Moderate,0.168756514844212,0.403630063932537,0,0,0.0120018092806952,0,0,0.05,43.4666666666667,NaN,0.291620345140781,NaN,NaN,NaN,NaN,7.05911968612559e+15,8.4569123598695e+15,0,0
2,State-event,L50  0/0,Moderate,0.162338877921744,0.377285774056434,0,0,0.012015632542887,0,0,0.05,43.5,NaN,0.275769300635786,NaN,NaN,NaN,NaN,7.3186465772469e+15,7.1423357109285e+15,0,0
3,State-event,L50  0/0,Moderate,0.157502046939311,0.38551133732487,0,0,0.0120115498297828,0,0,0.05,43.6,NaN,0.273880108991826,NaN,NaN,NaN,NaN,6.18620881809766e+15,7.31764265755974e+15,0,0
1,Causal-v3,L50  0/0,Moderate,0.0793104057246802,0.499138539795199,0,0,0.0123022393565312,0,0,0.05,134.766666666667,108.166666666667,0.14133514986376,0.221037693006358,0.00098936433341578,0.998268612416522,0.000742023250061835,7.05911968612559e+15,8.4569123598695e+15,0,0
2,Causal-v3,L50  0/0,Moderate,0.0792288738063334,0.498858091885195,0,0,0.0122965038233067,0,0,0.05,134.866666666667,107.633333333333,0.141878292461399,0.221614441416894,0.000988630746416213,0.998269896193772,0.00074147305981216,7.3186465772469e+15,7.1423357109285e+15,0,0
3,Causal-v3,L50  0/0,Moderate,0.0795228523502021,0.498151277389134,0,0,0.0123152576276801,0,0,0.05,135.666666666667,108.1,0.142457765667575,0.221271571298819,0.000982800982800983,0.998280098280098,0.000737100737100737,6.18620881809766e+15,7.31764265755974e+15,0,0
1,P10,L100 0/0,Moderate,0.111084535423877,0.444214934428504,0,0,0.0337244694096054,0,0,0.1,100,NaN,0.153651226158038,NaN,NaN,NaN,NaN,7.05911968612559e+15,8.4569123598695e+15,0,0
2,P10,L100 0/0,Moderate,0.109986709625506,0.434107273782065,0,0,0.0335946448169673,0,0,0.1,100,NaN,0.154550408719346,NaN,NaN,NaN,NaN,7.3186465772469e+15,7.1423357109285e+15,0,0
3,P10,L100 0/0,Moderate,0.102996965671208,0.444350347413176,0,0,0.0336151136314845,0,0,0.1,100,NaN,0.155449591280654,NaN,NaN,NaN,NaN,6.18620881809766e+15,7.31764265755974e+15,0,0
1,P20,L100 0/0,Moderate,0.0864207978911809,0.45185950420251,0,0,0.0334589048419397,0,0,0.1,200,NaN,0.118376021798365,NaN,NaN,NaN,NaN,7.05911968612559e+15,8.4569123598695e+15,0,0
2,P20,L100 0/0,Moderate,0.0838148572511126,0.469715144666291,0,0,0.033482195402781,0,0,0.1,200,NaN,0.118067211625795,NaN,NaN,NaN,NaN,7.3186465772469e+15,7.1423357109285e+15,0,0
3,P20,L100 0/0,Moderate,0.0866811503920556,0.466289026132666,0,0,0.0335224468938696,0,0,0.1,200,NaN,0.118910081743869,NaN,NaN,NaN,NaN,6.18620881809766e+15,7.31764265755974e+15,0,0
1,State-event,L100 0/0,Moderate,0.130482871659962,0.411704181087328,0,0,0.033938557664272,0,0,0.1,87.6,NaN,0.200366939146231,NaN,NaN,NaN,NaN,7.05911968612559e+15,8.4569123598695e+15,0,0
2,State-event,L100 0/0,Moderate,0.123940455505593,0.389929660324098,0,0,0.0339203959446693,0,0,0.1,87.5333333333333,NaN,0.197362397820163,NaN,NaN,NaN,NaN,7.3186465772469e+15,7.1423357109285e+15,0,0
3,State-event,L100 0/0,Moderate,0.118478920995022,0.402952533799972,0,0,0.0333856055998547,0,0,0.1,84.7,NaN,0.199485921889192,NaN,NaN,NaN,NaN,6.18620881809766e+15,7.31764265755974e+15,0,0
1,Causal-v3,L100 0/0,Moderate,0.0891772669209286,0.466034148215872,0,0,0.0333484530599526,0,0,0.1,204.4,164.433333333333,0.123013623978202,0.198035876475932,0.000652315720808871,0.998369210697978,0.000978473581213307,7.05911968612559e+15,8.4569123598695e+15,0,0
2,Causal-v3,L100 0/0,Moderate,0.0855414840053105,0.459362025197418,0,0,0.0333935107918228,0,0,0.1,204.433333333333,162.466666666667,0.123262488646685,0.198367393278838,0.000652209359204305,0.998369476601989,0.000978314038806457,7.3186465772469e+15,7.1423357109285e+15,0,0
3,Causal-v3,L100 0/0,Moderate,0.0879197933442739,0.466590710600434,0,0,0.0333270742504631,0,0,0.1,204.5,162.7,0.124145322434151,0.198294732061763,0.0006519967400163,0.998370008149959,0.00097799511002445,6.18620881809766e+15,7.31764265755974e+15,0,0
1,P10,C3 combined,Moderate,0.0911336491699173,0.477699305126359,0,0,0.0536370376941657,0.0301498164471416,0.0495085374792319,0.05,100,NaN,0.153651226158038,NaN,NaN,NaN,NaN,7.05911968612559e+15,8.4569123598695e+15,119569913.37108,0
2,P10,C3 combined,Moderate,0.0955177301853143,0.475354033017616,0,0,0.0533069548177838,0.0299249445893648,0.0501192131255436,0.05,100,NaN,0.154550408719346,NaN,NaN,NaN,NaN,7.3186465772469e+15,7.1423357109285e+15,120844443.279725,0
3,P10,C3 combined,Moderate,0.0926667547494893,0.436623626915743,0,0,0.0529795870141066,0.0297349987289973,0.0497801071587778,0.05,100,NaN,0.155449591280654,NaN,NaN,NaN,NaN,6.18620881809766e+15,7.31764265755974e+15,119270801.104115,0
1,P20,C3 combined,Moderate,0.0705260492468779,0.503411208369662,0,0,0.0536772437599595,0.0301498164471416,0.0495085374792319,0.05,200,NaN,0.118376021798365,NaN,NaN,NaN,NaN,7.05911968612559e+15,8.4569123598695e+15,119569913.37108,0
2,P20,C3 combined,Moderate,0.0701419762218515,0.502722897094152,0,0,0.0533398950697682,0.0299249445893648,0.0501192131255436,0.05,200,NaN,0.118067211625795,NaN,NaN,NaN,NaN,7.3186465772469e+15,7.1423357109285e+15,120844443.279725,0
3,P20,C3 combined,Moderate,0.0686689395947662,0.474353016385566,0,0,0.0529839852056526,0.0297349987289973,0.0497801071587778,0.05,200,NaN,0.118910081743869,NaN,NaN,NaN,NaN,6.18620881809766e+15,7.31764265755974e+15,119270801.104115,0
1,State-event,C3 combined,Moderate,0.0904489832150773,0.497117049750977,0,0,0.0536561322587318,0.0301498164471416,0.0495085374792319,0.05,279.1,NaN,0.173545867393279,NaN,NaN,NaN,NaN,7.05911968612559e+15,8.4569123598695e+15,119569913.37108,0
2,State-event,C3 combined,Moderate,0.087259283344367,0.484074944271439,0,0,0.0533736655266421,0.0299249445893648,0.0501192131255436,0.05,279.533333333333,NaN,0.168910081743869,NaN,NaN,NaN,NaN,7.3186465772469e+15,7.1423357109285e+15,120844443.279725,0
3,State-event,C3 combined,Moderate,0.0895015703569093,0.471708887587383,0,0,0.0530021038469672,0.0297349987289973,0.0497801071587778,0.05,278.333333333333,NaN,0.170156221616712,NaN,NaN,NaN,NaN,6.18620881809766e+15,7.31764265755974e+15,119270801.104115,0
1,Causal-v3,C3 combined,Moderate,0.0678711597575029,0.512374324268952,0,0,0.053685617047903,0.0301498164471416,0.0495085374792319,0.05,227.366666666667,182.366666666667,0.122550408719346,0.197511353315169,0.67849288960563,0.32150711039437,0,7.05911968612559e+15,8.4569123598695e+15,119569913.37108,0
2,Causal-v3,C3 combined,Moderate,0.0676797727752863,0.498899553527661,0,0,0.0533961814658013,0.0299249445893648,0.0501192131255436,0.05,227.1,179.666666666667,0.123086285195277,0.19813578564941,0.688096286511082,0.311903713488918,0,7.3186465772469e+15,7.1423357109285e+15,120844443.279725,0
3,Causal-v3,C3 combined,Moderate,0.0707226602799011,0.489771940838323,0,0,0.0530241347862777,0.0297349987289973,0.0497801071587778,0.05,227.933333333333,181.633333333333,0.12353315168029,0.197538601271572,0.677391050014624,0.322608949985376,0,6.18620881809766e+15,7.31764265755974e+15,119270801.104115,0
1,P10,N0 noiseless,Stressed,0.147946913020543,0.414363941055743,0,0,0,0,0,0,100,NaN,0.238637602179837,NaN,NaN,NaN,NaN,7.50892100204258e+15,7.1062366130725e+15,0,0
2,P10,N0 noiseless,Stressed,0.14867988298644,0.416845312633587,0,0,0,0,0,0,100,NaN,0.241035422343324,NaN,NaN,NaN,NaN,6.81993085933266e+15,6.80154484982729e+15,0,0
3,P10,N0 noiseless,Stressed,0.146956283710868,0.414613600484545,0,0,0,0,0,0,100,NaN,0.235694822888283,NaN,NaN,NaN,NaN,8.30479491140982e+15,7.7315893228558e+15,0,0
1,P20,N0 noiseless,Stressed,0.11240471648122,0.457927456965495,0,0,0,0,0,0,200,NaN,0.179758401453224,NaN,NaN,NaN,NaN,7.50892100204258e+15,7.1062366130725e+15,0,0
2,P20,N0 noiseless,Stressed,0.112328248235194,0.455876105930529,0,0,0,0,0,0,200,NaN,0.179625794732062,NaN,NaN,NaN,NaN,6.81993085933266e+15,6.80154484982729e+15,0,0
3,P20,N0 noiseless,Stressed,0.111371141223827,0.458995821820799,0,0,0,0,0,0,200,NaN,0.177333333333333,NaN,NaN,NaN,NaN,8.30479491140982e+15,7.7315893228558e+15,0,0
1,State-event,N0 noiseless,Stressed,0.269466676476386,0.218053277443552,1,0,0,0,0,0,42.5333333333333,NaN,0.440873751135332,NaN,NaN,NaN,NaN,7.50892100204258e+15,7.1062366130725e+15,0,0
2,State-event,N0 noiseless,Stressed,0.244253015519575,0.314882552883058,0,0,0,0,0,0,42.5666666666667,NaN,0.409024523160763,NaN,NaN,NaN,NaN,6.81993085933266e+15,6.80154484982729e+15,0,0
3,State-event,N0 noiseless,Stressed,0.261161331386783,0.246211591156833,1,0,0,0,0,0,42.6666666666667,NaN,0.406937329700272,NaN,NaN,NaN,NaN,8.30479491140982e+15,7.7315893228558e+15,0,0
1,Causal-v3,N0 noiseless,Stressed,0.118808211451973,0.447256643811479,0,0,0,0,0,0,183,109.3,0.189324250681199,0.309025885558581,0.00109289617486339,0.998907103825137,0,7.50892100204258e+15,7.1062366130725e+15,0,0
2,Causal-v3,N0 noiseless,Stressed,0.118370476856453,0.440176210576403,0,0,0,0,0,0,182.866666666667,109.966666666667,0.188528610354223,0.308535422343322,0.001093693036821,0.998906306963179,0,6.81993085933266e+15,6.80154484982729e+15,0,0
3,Causal-v3,N0 noiseless,Stressed,0.118732904736337,0.443724715281615,0,0,0,0,0,0,182.933333333333,109.9,0.189128065395095,0.310054495912805,0.0010932944606414,0.998906705539359,0,8.30479491140982e+15,7.7315893228558e+15,0,0
1,P10,N1 .01/.02,Stressed,0.147198952508079,0.411019709180534,0,0,0.0172499499929144,0.0099592632719167,0.0198450754295099,0,100,NaN,0.238637602179837,NaN,NaN,NaN,NaN,7.50892100204258e+15,7.1062366130725e+15,46382709.1196005,0
2,P10,N1 .01/.02,Stressed,0.151410362185555,0.400328224407692,0,0,0.0173389532441427,0.0100106493229721,0.0201040150478413,0,100,NaN,0.241035422343324,NaN,NaN,NaN,NaN,6.81993085933266e+15,6.80154484982729e+15,46514818.211322,0
3,P10,N1 .01/.02,Stressed,0.149867132972068,0.412331177439406,0,0,0.0170793965848378,0.00986079421585246,0.0199079138685297,0,100,NaN,0.235694822888283,NaN,NaN,NaN,NaN,8.30479491140982e+15,7.7315893228558e+15,46307792.921725,0
1,P20,N1 .01/.02,Stressed,0.113287196248978,0.455628239551232,0,0,0.0172499499929144,0.0099592632719167,0.0198450754295099,0,200,NaN,0.179758401453224,NaN,NaN,NaN,NaN,7.50892100204258e+15,7.1062366130725e+15,46382709.1196005,0
2,P20,N1 .01/.02,Stressed,0.112891696057843,0.452691008588995,0,0,0.0173389532441427,0.0100106493229721,0.0201040150478413,0,200,NaN,0.179625794732062,NaN,NaN,NaN,NaN,6.81993085933266e+15,6.80154484982729e+15,46514818.211322,0
3,P20,N1 .01/.02,Stressed,0.113736938411631,0.451389192073151,0,0,0.0170793965848378,0.00986079421585246,0.0199079138685297,0,200,NaN,0.177333333333333,NaN,NaN,NaN,NaN,8.30479491140982e+15,7.7315893228558e+15,46307792.921725,0
1,State-event,N1 .01/.02,Stressed,0.229357545778477,0.336392903219723,0,0,0.0172499499929144,0.0099592632719167,0.0198450754295099,0,46.9333333333333,NaN,0.415186194368756,NaN,NaN,NaN,NaN,7.50892100204258e+15,7.1062366130725e+15,46382709.1196005,0
2,State-event,N1 .01/.02,Stressed,0.225662082102933,0.335872562662596,0,0,0.0173389532441427,0.0100106493229721,0.0201040150478413,0,48.6666666666667,NaN,0.394855585831063,NaN,NaN,NaN,NaN,6.81993085933266e+15,6.80154484982729e+15,46514818.211322,0
3,State-event,N1 .01/.02,Stressed,0.221936393525801,0.345003435555753,0,0,0.0170793965848378,0.00986079421585246,0.0199079138685297,0,47.9666666666667,NaN,0.389511353315168,NaN,NaN,NaN,NaN,8.30479491140982e+15,7.7315893228558e+15,46307792.921725,0
1,Causal-v3,N1 .01/.02,Stressed,0.109072946519273,0.455170309729835,0,0,0.0172499499929144,0.0099592632719167,0.0198450754295099,0,248.133333333333,146.566666666667,0.17531153496821,0.291453224341505,0.0124932831810854,0.987238044062332,0.000268672756582483,7.50892100204258e+15,7.1062366130725e+15,46382709.1196005,0
2,Causal-v3,N1 .01/.02,Stressed,0.110060638231086,0.451908849616469,0,0,0.0173389532441427,0.0100106493229721,0.0201040150478413,0,248.266666666667,149.3,0.173051771117166,0.289212079927336,0.0157089151450054,0.984291084854995,0,6.81993085933266e+15,6.80154484982729e+15,46514818.211322,0
3,Causal-v3,N1 .01/.02,Stressed,0.105495054261289,0.461346737907641,0,0,0.0170793965848378,0.00986079421585246,0.0199079138685297,0,248.233333333333,150.733333333333,0.172908265213442,0.289770663033602,0.0142339196992077,0.985766080300792,0,8.30479491140982e+15,7.7315893228558e+15,46307792.921725,0
1,P10,N2 .03/.05,Stressed,0.14737026989084,0.395255645188899,0,0,0.051749849978743,0.02987778981575,0.0496126885737747,0,100,NaN,0.238637602179837,NaN,NaN,NaN,NaN,7.50892100204258e+15,7.1062366130725e+15,119404521.680633,0
2,P10,N2 .03/.05,Stressed,0.157830777503279,0.37681921676584,0,0,0.0520168597324281,0.0300319479689164,0.0502600376196033,0,100,NaN,0.241035422343324,NaN,NaN,NaN,NaN,6.81993085933266e+15,6.80154484982729e+15,119746479.715235,0
3,P10,N2 .03/.05,Stressed,0.157915715219614,0.393874870238109,0,0,0.0512381897545133,0.0295823826475574,0.0497697846713244,0,100,NaN,0.235694822888283,NaN,NaN,NaN,NaN,8.30479491140982e+15,7.7315893228558e+15,119191645.832073,0
1,P20,N2 .03/.05,Stressed,0.115916280176552,0.451273624214733,0,0,0.051749849978743,0.02987778981575,0.0496126885737747,0,200,NaN,0.179758401453224,NaN,NaN,NaN,NaN,7.50892100204258e+15,7.1062366130725e+15,119404521.680633,0
2,P20,N2 .03/.05,Stressed,0.11525027987783,0.442862987344326,0,0,0.0520168597324281,0.0300319479689164,0.0502600376196033,0,200,NaN,0.179625794732062,NaN,NaN,NaN,NaN,6.81993085933266e+15,6.80154484982729e+15,119746479.715235,0
3,P20,N2 .03/.05,Stressed,0.119755461701249,0.437041815457545,0,0,0.0512381897545133,0.0295823826475574,0.0497697846713244,0,200,NaN,0.177333333333333,NaN,NaN,NaN,NaN,8.30479491140982e+15,7.7315893228558e+15,119191645.832073,0
1,State-event,N2 .03/.05,Stressed,0.148386716232513,0.386070616638593,0,0,0.051749849978743,0.02987778981575,0.0496126885737747,0,281.866666666667,NaN,0.260437783832879,NaN,NaN,NaN,NaN,7.50892100204258e+15,7.1062366130725e+15,119404521.680633,0
2,State-event,N2 .03/.05,Stressed,0.143379782387963,0.432228605578404,0,0,0.0520168597324281,0.0300319479689164,0.0502600376196033,0,284.6,NaN,0.246741144414169,NaN,NaN,NaN,NaN,6.81993085933266e+15,6.80154484982729e+15,119746479.715235,0
3,State-event,N2 .03/.05,Stressed,0.148266936579274,0.41714174115887,0,0,0.0512381897545133,0.0295823826475574,0.0497697846713244,0,280.233333333333,NaN,0.250343324250681,NaN,NaN,NaN,NaN,8.30479491140982e+15,7.7315893228558e+15,119191645.832073,0
1,Causal-v3,N2 .03/.05,Stressed,0.110217399832121,0.440907003201081,0,0,0.051749849978743,0.02987778981575,0.0496126885737747,0,249.1,147.4,0.175237057220708,0.291360127157127,0.621704803960926,0.378295196039074,0,7.50892100204258e+15,7.1062366130725e+15,119404521.680633,0
2,Causal-v3,N2 .03/.05,Stressed,0.114708399921349,0.437347548515629,0,0,0.0520168597324281,0.0300319479689164,0.0502600376196033,0,249.1,149.766666666667,0.172977293369664,0.289118982742958,0.629198447745216,0.370801552254784,0,6.81993085933266e+15,6.80154484982729e+15,119746479.715235,0
3,Causal-v3,N2 .03/.05,Stressed,0.104919566654331,0.454839834881661,0,0,0.0512381897545133,0.0295823826475574,0.0497697846713244,0,249.033333333333,151.366666666667,0.172841053587647,0.289679836512258,0.62401284968545,0.37598715031455,0,8.30479491140982e+15,7.7315893228558e+15,119191645.832073,0
1,P10,N3 .05/.10,Stressed,0.157034728861916,0.366565999145865,0,0,0.0862497499645718,0.0497963163595834,0.0992253771475494,0,100,NaN,0.238637602179837,NaN,NaN,NaN,NaN,7.50892100204258e+15,7.1062366130725e+15,231913545.598003,0
2,P10,N3 .05/.10,Stressed,0.172421329033526,0.346055702125344,0,0,0.0866947662207135,0.0500532466148606,0.100520075239207,0,100,NaN,0.241035422343324,NaN,NaN,NaN,NaN,6.81993085933266e+15,6.80154484982729e+15,232574091.05661,0
3,P10,N3 .05/.10,Stressed,0.172782939278851,0.346156863883348,0,0,0.0853969829241888,0.0493039710792623,0.0995395693426489,0,100,NaN,0.235694822888283,NaN,NaN,NaN,NaN,8.30479491140982e+15,7.7315893228558e+15,231538964.608625,0
1,P20,N3 .05/.10,Stressed,0.124578361201161,0.43405769424193,0,0,0.0862497499645718,0.0497963163595834,0.0992253771475494,0,200,NaN,0.179758401453224,NaN,NaN,NaN,NaN,7.50892100204258e+15,7.1062366130725e+15,231913545.598003,0
2,P20,N3 .05/.10,Stressed,0.123523840204537,0.420729833487986,0,0,0.0866947662207135,0.0500532466148606,0.100520075239207,0,200,NaN,0.179625794732062,NaN,NaN,NaN,NaN,6.81993085933266e+15,6.80154484982729e+15,232574091.05661,0
3,P20,N3 .05/.10,Stressed,0.130050567476154,0.42062913528808,0,0,0.0853969829241888,0.0493039710792623,0.0995395693426489,0,200,NaN,0.177333333333333,NaN,NaN,NaN,NaN,8.30479491140982e+15,7.7315893228558e+15,231538964.608625,0
1,State-event,N3 .05/.10,Stressed,0.148375377053646,0.388685982869501,0,0,0.0862497499645718,0.0497963163595834,0.0992253771475494,0,314.866666666667,NaN,0.258047229791099,NaN,NaN,NaN,NaN,7.50892100204258e+15,7.1062366130725e+15,231913545.598003,0
2,State-event,N3 .05/.10,Stressed,0.144081849513569,0.43145385375724,0,0,0.0866947662207135,0.0500532466148606,0.100520075239207,0,315.366666666667,NaN,0.244259763851044,NaN,NaN,NaN,NaN,6.81993085933266e+15,6.80154484982729e+15,232574091.05661,0
3,State-event,N3 .05/.10,Stressed,0.150475191509677,0.395918721646086,0,0,0.0853969829241888,0.0493039710792623,0.0995395693426489,0,314.933333333333,NaN,0.24735876475931,NaN,NaN,NaN,NaN,8.30479491140982e+15,7.7315893228558e+15,231538964.608625,0
1,Causal-v3,N3 .05/.10,Stressed,0.115350781111718,0.421892908631099,0,0,0.0862497499645718,0.0497963163595834,0.0992253771475494,0,249.266666666667,147.466666666667,0.175237057220708,0.291360127157127,0.701524471783899,0.298475528216101,0,7.50892100204258e+15,7.1062366130725e+15,231913545.598003,0
