seed,method,ackCell,scenario,RMSE,MINEVAL,AOI,TXRATE,ACKRATE,ACKDELIV,STALEACK,DUPACK,MEANOUT,MAXOUT,MAXGAP,HARDR,ADAPTR,REFRESHR,ESTAOI,MEANSCALE,MINSCALE,VIOL,FORMFAIL,SAFEFAIL
17,P20,L20 D0,Moderate,0.0729063639446482,0.509224851436371,0.118315168029064,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
18,P20,L20 D0,Moderate,0.07298389899375,0.507913048308755,0.118257644565546,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
19,P20,L20 D0,Moderate,0.0723694798141957,0.509563123374197,0.117585528307599,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
20,P20,L20 D0,Moderate,0.0727262964719426,0.508262675996365,0.118676960339086,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
1,Causal-v3,L20 D0,Moderate,0.0848576861827488,0.489971635292611,0.137117771722676,14.3388888888889,11.575,0.795056395488361,0,0,2.513491005996,10,0.12,0.00348702053467648,0.996512979465323,0,0.238025431425978,0.272222684876699,0.2,0,0,0
2,Causal-v3,L20 D0,Moderate,0.0851135325956438,0.490055600553411,0.137349379352104,14.275,11.4277777777778,0.804326689353427,0,0,2.50555185431934,12,0.120000000000001,0.00350262697022767,0.996497373029772,0,0.23762216167121,0.272239340439657,0.2,0,0,0
3,Causal-v3,L20 D0,Moderate,0.0852861803832659,0.493753633783785,0.138256130790191,14.4166666666667,11.4694444444444,0.795107774279487,0,0,2.56101487896958,12,0.120000000000001,0.00346820809248555,0.996531791907514,0,0.240288828337877,0.271577281812073,0.2,0,0,0
4,Causal-v3,L20 D0,Moderate,0.0857525517126623,0.492923504258762,0.13905540417802,14.3611111111111,11.3416666666667,0.801616458486407,0,0,2.53192316233622,11,0.12,0.0034816247582205,0.996518375241779,0,0.241028156221618,0.27143709749051,0.2,0,0,0
5,Causal-v3,L20 D0,Moderate,0.0845032479812912,0.49355402752036,0.136515289131093,14.3888888888889,11.575,0.786897048236141,0,0,2.55968243393293,12,0.120000000000001,0.00347490347490347,0.996525096525097,0,0.24073024523161,0.27152453919604,0.2,0,0,0
6,Causal-v3,L20 D0,Moderate,0.0849011696476858,0.495444692676216,0.137783832879201,14.3916666666667,11.4472222222222,0.794952681388013,0,0,2.53775260937153,11,0.12,0.00347423277359583,0.996525767226404,0,0.237591280653953,0.271539806795419,0.2,0,0,0
7,Causal-v3,L20 D0,Moderate,0.0837005628730915,0.494329178043241,0.13566757493188,14.2944444444444,11.6333333333333,0.795845272206304,0,0,2.50233177881412,10,0.12,0.00349786241741158,0.996502137582588,0,0.236891916439602,0.272661281367927,0.2,0,0,0
8,Causal-v3,L20 D0,Moderate,0.0853606220559876,0.491808668795679,0.137935210414774,14.3083333333333,11.4166666666667,0.80632603406326,0,0,2.52254052853653,11,0.12,0.0034944670937682,0.996505532906232,0,0.239582198001818,0.272279591383472,0.2,0,0,0
9,Causal-v3,L20 D0,Moderate,0.0849270036020472,0.490988964582842,0.138206176203451,14.3583333333333,11.4055555555556,0.797126156843643,0,0,2.55735065511881,12,0.12,0.00348229831688915,0.996517701683111,0,0.240085376930065,0.271380190983737,0.2,0,0,0
10,Causal-v3,L20 D0,Moderate,0.0852620584935842,0.491255650315205,0.137685437481078,14.3666666666667,11.4027777777778,0.801705237515225,0,0,2.53453253386631,12,0.12,0.00348027842227378,0.996519721577726,0,0.237885558583108,0.27196035976011,0.2,0,0,0
11,Causal-v3,L20 D0,Moderate,0.0846275118396581,0.493858533866846,0.137029972752044,14.35,11.4888888888889,0.801015473887814,0,0,2.52331778814124,10,0.12,0.00348432055749129,0.996515679442509,0,0.237840145322436,0.272303186764329,0.2,0,0,0
12,Causal-v3,L20 D0,Moderate,0.0853167680978935,0.496535290268713,0.138681501665153,14.3694444444444,11.3722222222222,0.805080605764533,0,0,2.53358871863202,14,0.12,0.0034796056446936,0.996520394355306,0,0.240617620345143,0.271893737508276,0.2,0,0,0
13,Causal-v3,L20 D0,Moderate,0.0846791595308271,0.494118022546506,0.137541628822283,14.4194444444444,11.4722222222222,0.787893462469734,0,0,2.58927381745503,11,0.120000000000001,0.00346753997303024,0.99653246002697,0,0.24367484105359,0.271042915833837,0.2,0,0,0
14,Causal-v3,L20 D0,Moderate,0.0847328751176027,0.493723370034589,0.137045110505601,14.3083333333333,11.475,0.804889857177439,0,0,2.51243615367533,11,0.12,0.0034944670937682,0.996505532906232,0,0.237502270663036,0.272568287808077,0.2,0,0,0
15,Causal-v3,L20 D0,Moderate,0.0855824295715993,0.492725621538921,0.138684529215864,14.3305555555556,11.4083333333333,0.805210616021427,0,0,2.52492782589385,12,0.12,0.00348904826516767,0.996510951734832,0,0.238806539509539,0.272081112591554,0.2,0,0,0
16,Causal-v3,L20 D0,Moderate,0.0848553978143813,0.490520986302881,0.137207084468665,14.3805555555556,11.4666666666667,0.793846899224806,0,0,2.55612924716855,13,0.12,0.00347691713347499,0.996523082866525,0,0.239673024523163,0.271573117921336,0.2,0,0,0
17,Causal-v3,L20 D0,Moderate,0.0851240190938066,0.491056490556766,0.137667272176809,14.35,11.4916666666667,0.802755620014503,0,0,2.53009105041084,13,0.120000000000001,0.00348432055749129,0.996515679442509,0,0.238959128065397,0.272344825671724,0.2,0,0,0
18,Causal-v3,L20 D0,Moderate,0.0853335814095736,0.491794046999785,0.137487132909476,14.3583333333333,11.4055555555556,0.802240623477837,0,0,2.53880746169221,11,0.12,0.00348229831688915,0.996517701683111,0,0.237854677565851,0.271864590273101,0.2,0,0,0
19,Causal-v3,L20 D0,Moderate,0.0857160567410038,0.493630342772548,0.13903421132304,14.375,11.3583333333333,0.801173881144534,0,0,2.54430379746835,12,0.12,0.00347826086956522,0.996521739130435,0,0.239916439600365,0.271381578947317,0.2,0,0,0
20,Causal-v3,L20 D0,Moderate,0.0851623974458857,0.490865302039784,0.137538601271571,14.2527777777778,11.4194444444444,0.808562393578205,0,0,2.50199866755496,13,0.120000000000001,0.00350808809198987,0.99649191190801,0,0.23640326975477,0.272616866533373,0.2,0,0,0
1,P10,L20 D40,Moderate,0.0943526372196879,0.477227644001585,0.153755676657584,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
2,P10,L20 D40,Moderate,0.0944101757928483,0.477252763812246,0.152923100211929,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
3,P10,L20 D40,Moderate,0.0966617385244957,0.47746623255154,0.154792612776264,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
4,P10,L20 D40,Moderate,0.0944888771571264,0.480976353775418,0.153293975174084,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
5,P10,L20 D40,Moderate,0.0956347730749508,0.473179961429817,0.153679987889797,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
6,P10,L20 D40,Moderate,0.094914452880562,0.478436389199519,0.153649712382682,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
7,P10,L20 D40,Moderate,0.0947772700707878,0.47951976449144,0.153165304268847,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
8,P10,L20 D40,Moderate,0.0960646905205691,0.474027287679488,0.154747199515592,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
9,P10,L20 D40,Moderate,0.0957240156339641,0.479417716850657,0.155640326975477,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
10,P10,L20 D40,Moderate,0.0959708493609166,0.47858534047514,0.15464123524069,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
11,P10,L20 D40,Moderate,0.0952032138914485,0.482179535129899,0.154474719951559,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
12,P10,L20 D40,Moderate,0.0961602544054459,0.480361395837122,0.155784135634272,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
13,P10,L20 D40,Moderate,0.0954633214330593,0.476232449091127,0.153831365425371,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
14,P10,L20 D40,Moderate,0.0969000269763141,0.476792352846072,0.157101120193763,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
15,P10,L20 D40,Moderate,0.095579249621372,0.478486336602005,0.155171056615198,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
16,P10,L20 D40,Moderate,0.0958907999218546,0.470947524016325,0.154845594913715,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
17,P10,L20 D40,Moderate,0.0952642503938369,0.481664025725191,0.154603390856797,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
18,P10,L20 D40,Moderate,0.0954016916049734,0.482678243543397,0.153763245534363,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
19,P10,L20 D40,Moderate,0.0942819282689657,0.483889740606645,0.153808658795035,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
20,P10,L20 D40,Moderate,0.0947670166487079,0.482777909978264,0.154921283681502,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
1,P20,L20 D40,Moderate,0.0728443440341546,0.505610677237614,0.118325764456555,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
2,P20,L20 D40,Moderate,0.0726546089263445,0.50701942530458,0.117832273690584,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
3,P20,L20 D40,Moderate,0.072580228255071,0.507545345522714,0.117673327278232,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
4,P20,L20 D40,Moderate,0.0723290751323043,0.508289880460491,0.117278231910385,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
5,P20,L20 D40,Moderate,0.0730906429356216,0.506055275484375,0.117909476233727,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
6,P20,L20 D40,Moderate,0.0728811116811845,0.507585321743412,0.11799727520436,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
7,P20,L20 D40,Moderate,0.0723426535692127,0.507817165200037,0.117302452316076,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
8,P20,L20 D40,Moderate,0.0734931806518035,0.50519895860122,0.118623978201635,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
9,P20,L20 D40,Moderate,0.072918053233132,0.508794591734149,0.118699666969422,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
10,P20,L20 D40,Moderate,0.0734551324847082,0.504700974428713,0.119038752649107,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
11,P20,L20 D40,Moderate,0.072929277882812,0.508208163845617,0.118010899182561,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
12,P20,L20 D40,Moderate,0.0729543275732032,0.506992498150944,0.118545261883136,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
13,P20,L20 D40,Moderate,0.0727781033251515,0.507113818448238,0.117867090523766,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
14,P20,L20 D40,Moderate,0.0726497441304468,0.507429963604808,0.118038147138965,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
15,P20,L20 D40,Moderate,0.0728844411419993,0.508117843634589,0.11838782924614,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
16,P20,L20 D40,Moderate,0.0728266413434762,0.507601251339872,0.117792915531335,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
17,P20,L20 D40,Moderate,0.0729063639446482,0.509224851436371,0.118315168029064,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
18,P20,L20 D40,Moderate,0.07298389899375,0.507913048308755,0.118257644565546,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
19,P20,L20 D40,Moderate,0.0723694798141957,0.509563123374197,0.117585528307599,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
20,P20,L20 D40,Moderate,0.0727262964719426,0.508262675996365,0.118676960339086,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
1,Causal-v3,L20 D40,Moderate,0.0769606627162804,0.500242655520562,0.124377838328792,17.5805555555556,14.2722222222222,0.803036200856364,0,0,3.66716633355541,13,0.12,0.00284405119292147,0.997155948807078,0,0.262501362397822,0.224587774816747,0.2,0,0,0
2,Causal-v3,L20 D40,Moderate,0.0770932860729115,0.501773282826105,0.124069028156222,17.5888888888889,14.1194444444444,0.809561282707063,0,0,3.6790473017988,13,0.12,0.00284270372710044,0.9971572962729,0,0.261918256130792,0.224519764601336,0.2,0,0,0
3,Causal-v3,L20 D40,Moderate,0.077975479728092,0.504326831273731,0.1258310626703,17.6027777777778,13.9,0.794364508393285,0,0,3.72584943371086,13,0.12,0.00284046078586082,0.997159539214139,0,0.264087193460492,0.223742504996626,0.2,0,0,0
4,Causal-v3,L20 D40,Moderate,0.0769099222317918,0.503577443905464,0.124536784741144,17.5861111111111,14.1694444444444,0.804548127818075,0,0,3.67638241172552,13,0.12,0.00284315274048334,0.997156847259517,0,0.262779291553135,0.224490617366157,0.2,0,0,0
5,Causal-v3,L20 D40,Moderate,0.0767966799786375,0.503691622928621,0.12381017257039,17.6222222222222,14.1611111111111,0.79109454688113,0,0,3.70897179658006,13,0.12,0.00283732660781841,0.997162673392182,0,0.263465940054497,0.224075616255787,0.2,0,0,0
6,Causal-v3,L20 D40,Moderate,0.0777420715194112,0.501765335452939,0.125240690281562,17.6111111111111,13.9277777777778,0.794575189469485,0,0,3.71219187208528,12,0.12,0.0028391167192429,0.997160883280757,0,0.263204359673026,0.223799411503401,0.2,0,0,0
7,Causal-v3,L20 D40,Moderate,0.0770658605061914,0.502466443930204,0.125272479564033,17.5888888888889,13.9694444444444,0.794392523364486,0,0,3.71646679991117,16,0.12,0.00284270372710044,0.9971572962729,0,0.264245231607631,0.223856318010173,0.2,0,0,0
8,Causal-v3,L20 D40,Moderate,0.0774533904944591,0.502982244824759,0.125454132606721,17.6027777777778,13.9944444444444,0.796546248511314,0,0,3.72679324894515,14,0.12,0.00284046078586082,0.997159539214139,0,0.265498637602182,0.223939595824963,0.2,0,0,0
9,Causal-v3,L20 D40,Moderate,0.0776727398428877,0.503195302375668,0.125744777475023,17.6194444444444,14.05,0.794582839066825,0,0,3.72923606484566,13,0.12,0.00283777392401072,0.997162226075989,0,0.26531880108992,0.223995114368157,0.2,0,0,0
10,Causal-v3,L20 D40,Moderate,0.077241669096558,0.501595872246913,0.125,17.6416666666667,14.1083333333333,0.792478834416224,0,0,3.72573839662447,14,0.12,0.00283419933868682,0.997165800661313,0,0.2648174386921,0.224003442149636,0.2,0,0,0
11,Causal-v3,L20 D40,Moderate,0.0768238215973031,0.503393492711302,0.124586739327884,17.575,14.1027777777778,0.806775654914319,0,0,3.66688874083944,13,0.12,0.00284495021337127,0.997155049786629,0,0.261847411444143,0.224436486786544,0.2,0,0,0
12,Causal-v3,L20 D40,Moderate,0.0775651445038962,0.502365605936789,0.125295186194369,17.6,14.0361111111111,0.801504056995844,0,0,3.71024872307351,14,0.12,0.00284090909090909,0.997159090909091,0,0.264479564032699,0.224179713524275,0.2,0,0,0
13,Causal-v3,L20 D40,Moderate,0.0771123407992092,0.502677936352962,0.124586739327884,17.6527777777778,14.0777777777778,0.787490134175217,0,0,3.73845214301577,13,0.12,0.0028324154209284,0.997167584579072,0,0.263542234332427,0.223849378192273,0.2,0,0,0
14,Causal-v3,L20 D40,Moderate,0.0768036432472738,0.504895654417476,0.124741144414169,17.6194444444444,14.0638888888889,0.798143393245112,0,0,3.70230957139685,13,0.12,0.00283777392401072,0.997162226075989,0,0.263471389645778,0.224107539418123,0.2,0,0,0
15,Causal-v3,L20 D40,Moderate,0.0779010693168291,0.501746223555558,0.125812897366031,17.5861111111111,13.9694444444444,0.806522171405846,0,0,3.69370419720187,13,0.12,0.00284315274048334,0.997156847259517,0,0.264147138964579,0.224192205196493,0.2,0,0,0
16,Causal-v3,L20 D40,Moderate,0.0774125558203416,0.501348801371694,0.124872842870118,17.6222222222222,14.0833333333333,0.802169625246548,0,0,3.68681989784588,16,0.12,0.00283732660781841,0.997162673392182,0,0.261520435967304,0.224281034865604,0.2,0,0,0
17,Causal-v3,L20 D40,Moderate,0.0772355044489886,0.498243055238139,0.125236148955495,17.675,14.0277777777778,0.787722772277228,0,0,3.74983344437042,16,0.12,0.00282885431400283,0.997171145685997,0,0.263531335149865,0.223759160559585,0.2,0,0,0
18,Causal-v3,L20 D40,Moderate,0.0773315015922516,0.499829613277878,0.124695731153497,17.6083333333333,14.0166666666667,0.798057867617915,0,0,3.70941594492561,16,0.12,0.00283956460009465,0.997160435399905,0,0.264212534059947,0.224058960692829,0.2,0,0,0
19,Causal-v3,L20 D40,Moderate,0.0767371254423909,0.504443484820084,0.123782924613987,17.6444444444444,14.2,0.805946791862285,0,0,3.68421052631579,12,0.12,0.00283375314861461,0.997166246851385,0,0.262648501362399,0.224557239617991,0.2,0,0,0
20,Causal-v3,L20 D40,Moderate,0.0772956232476368,0.504111126015064,0.125090826521344,17.6277777777778,14.1055555555556,0.804450571090981,0,0,3.69120586275816,13,0.12,0.00283643239836117,0.997163567601639,0,0.261416893732972,0.224369864534712,0.2,0,0,0
1,P10,L20 D80,Moderate,0.0943526372196879,0.477227644001585,0.153755676657584,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
2,P10,L20 D80,Moderate,0.0944101757928483,0.477252763812246,0.152923100211929,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
3,P10,L20 D80,Moderate,0.0966617385244957,0.47746623255154,0.154792612776264,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
4,P10,L20 D80,Moderate,0.0944888771571264,0.480976353775418,0.153293975174084,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
5,P10,L20 D80,Moderate,0.0956347730749508,0.473179961429817,0.153679987889797,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
6,P10,L20 D80,Moderate,0.094914452880562,0.478436389199519,0.153649712382682,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
7,P10,L20 D80,Moderate,0.0947772700707878,0.47951976449144,0.153165304268847,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
8,P10,L20 D80,Moderate,0.0960646905205691,0.474027287679488,0.154747199515592,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
9,P10,L20 D80,Moderate,0.0957240156339641,0.479417716850657,0.155640326975477,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
10,P10,L20 D80,Moderate,0.0959708493609166,0.47858534047514,0.15464123524069,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
11,P10,L20 D80,Moderate,0.0952032138914485,0.482179535129899,0.154474719951559,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
12,P10,L20 D80,Moderate,0.0961602544054459,0.480361395837122,0.155784135634272,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
13,P10,L20 D80,Moderate,0.0954633214330593,0.476232449091127,0.153831365425371,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
14,P10,L20 D80,Moderate,0.0969000269763141,0.476792352846072,0.157101120193763,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
15,P10,L20 D80,Moderate,0.095579249621372,0.478486336602005,0.155171056615198,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
16,P10,L20 D80,Moderate,0.0958907999218546,0.470947524016325,0.154845594913715,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
17,P10,L20 D80,Moderate,0.0952642503938369,0.481664025725191,0.154603390856797,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
18,P10,L20 D80,Moderate,0.0954016916049734,0.482678243543397,0.153763245534363,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
19,P10,L20 D80,Moderate,0.0942819282689657,0.483889740606645,0.153808658795035,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
20,P10,L20 D80,Moderate,0.0947670166487079,0.482777909978264,0.154921283681502,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
1,P20,L20 D80,Moderate,0.0728443440341546,0.505610677237614,0.118325764456555,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
2,P20,L20 D80,Moderate,0.0726546089263445,0.50701942530458,0.117832273690584,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
3,P20,L20 D80,Moderate,0.072580228255071,0.507545345522714,0.117673327278232,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
4,P20,L20 D80,Moderate,0.0723290751323043,0.508289880460491,0.117278231910385,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
5,P20,L20 D80,Moderate,0.0730906429356216,0.506055275484375,0.117909476233727,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
6,P20,L20 D80,Moderate,0.0728811116811845,0.507585321743412,0.11799727520436,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
7,P20,L20 D80,Moderate,0.0723426535692127,0.507817165200037,0.117302452316076,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
8,P20,L20 D80,Moderate,0.0734931806518035,0.50519895860122,0.118623978201635,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
9,P20,L20 D80,Moderate,0.072918053233132,0.508794591734149,0.118699666969422,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
10,P20,L20 D80,Moderate,0.0734551324847082,0.504700974428713,0.119038752649107,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
11,P20,L20 D80,Moderate,0.072929277882812,0.508208163845617,0.118010899182561,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
12,P20,L20 D80,Moderate,0.0729543275732032,0.506992498150944,0.118545261883136,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
13,P20,L20 D80,Moderate,0.0727781033251515,0.507113818448238,0.117867090523766,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
14,P20,L20 D80,Moderate,0.0726497441304468,0.507429963604808,0.118038147138965,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
15,P20,L20 D80,Moderate,0.0728844411419993,0.508117843634589,0.11838782924614,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
16,P20,L20 D80,Moderate,0.0728266413434762,0.507601251339872,0.117792915531335,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
17,P20,L20 D80,Moderate,0.0729063639446482,0.509224851436371,0.118315168029064,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
18,P20,L20 D80,Moderate,0.07298389899375,0.507913048308755,0.118257644565546,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
19,P20,L20 D80,Moderate,0.0723694798141957,0.509563123374197,0.117585528307599,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
20,P20,L20 D80,Moderate,0.0727262964719426,0.508262675996365,0.118676960339086,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
1,Causal-v3,L20 D80,Moderate,0.0779370765072501,0.500083768514637,0.125349682107175,18.3444444444444,14.6527777777778,0.800189573459716,0,0,4.56701088163447,15,0.12,0.00272562083585706,0.997274379164143,0,0.302855585831059,0.201798800799405,0.2,0,0,0
