seed,scenario,scenarioLabel,condition,conditionLabel,conditionKind,N,BASE_TRACE_HASH_EXACT,CONDITION_TRACE_HASH_EXACT,CONFIG_HASH,SCHEDULE_STATE_HASH,WITNESS_HASH_EXACT,CONFLICT_EDGES,HIDDEN_CONFLICT_EDGES,MAX_WITNESS_LOAD,FINAL_ALL_CERTIFIED,FIRST_ALL_CERTIFIED_FRAME,CERTIFIED_NODE_FRAME_FRACTION,FALSE_VALID_EDGE_FRAMES,SCHEDULED_COLLISION_FRAMES,FALLBACK_COLLISION_FRAMES,CLAIM_ATTEMPTS,CERTIFICATE_ATTEMPTS,CONTROL_ATTEMPTS,CONTROL_ATTEMPT_BOUND,CONTROL_ATTEMPT_BOUND_RATIO,CLAIM_BYTES,NOMINAL_CONTROL_ATTEMPT_BOUND,CERTIFICATE_BYTES,CONTROL_BYTES,CONTROL_BYTE_BOUND,CONTROL_BYTE_BOUND_RATIO,NOMINAL_CONTROL_BYTE_BOUND,CERTIFICATE_ENTRIES_ATTEMPTED,RESPONSE_ENTRIES_ATTEMPTED,RETRY_CLAIM_ATTEMPTS,LOCAL_CERTIFICATE_ENTRIES,CERTIFICATE_WITHOUT_FRESH_CLAIMS,MANAGEMENT_RECIPIENT_ATTEMPTS,MANAGEMENT_RECIPIENT_SUCCESS,MANAGEMENT_RECIPIENT_ERASURE,MANAGEMENT_RECIPIENT_COLLISION,SCHEDULED_ATTEMPTS,FALLBACK_ATTEMPTS,SCHEDULED_RECIPIENT_ATTEMPTS,SCHEDULED_RECIPIENT_SUCCESS,SCHEDULED_RECIPIENT_ERASURE,SCHEDULED_RECIPIENT_COLLISION,FALLBACK_RECIPIENT_ATTEMPTS,FALLBACK_RECIPIENT_SUCCESS,FALLBACK_RECIPIENT_ERASURE,FALLBACK_RECIPIENT_COLLISION,MAX_FALLBACK_ATTEMPTS_PER_NODE_FRAME,BLACKOUT_OWNER,BLACKOUT_CLIENT,BLACKOUT_WITNESS,BLACKOUT_CLIENT_FINAL_ACTIVE,ACCOUNTING_CLOSES,FUTURE_RANDOM_READS,RECEIVER_TRUTH_READS,retryMode,CUMULATIVE_RECEIPT_RETRY,CLAIM_TRANSACTION_STARTS,FINAL_OPEN_CLAIM_TRANSACTIONS,BACKGROUND_LOAD,BACKGROUND_TRACE_HASH_EXACT,BACKGROUND_OVERLAY_HASH_EXACT,BACKGROUND_POTENTIAL_HITS,geometryIndex,networkIndex,BASE_GEOMETRY_HASH,DATA_NEIGHBOR_GRAPH_HASH,MANAGEMENT_GRAPH_HASH,SELECTOR_HASH_EXACT,SELECTED_HORIZON_SEC,SELECTED_HORIZON_INDEX,SELECTED_CONFLICT_EDGES,SELECTED_HIDDEN_EDGES,COHERENCE_ENABLED,COHERENCE_ADMISSIBLE,COHERENCE_HORIZON_FRAMES,RENEWAL_PERIOD_FRAMES,LEASE_FRAMES,CLAIM_PACKET_BYTES,CERTIFICATE_HEADER_BYTES,CERTIFICATE_ENTRY_BYTES,REVOKE_PACKET_BYTES,MAX_RESPONSE_PACKET_BYTES,PACKET_MTU_VIOLATIONS,BLACKOUT_APPLIED,SELF_REVOCATIONS,REVOKE_ATTEMPTS,REVOKE_BYTES,geometryCondition,networkCondition,bindingReason
16077004,mobile-limited-high,mobile-limited-high,joint-control-iid5,joint-control-iid5,joint-control-iid5,5,30356858843,30356858843,34459000,16345885,36050,0,0,0,1,1,1,0,0,0,15,0,15,2000,0.0075,420,15,0,420,56000,0.0075,420,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0,coherence-cumulative,1,15,0,0,31425213488,NaN,0,3,4,34704995,2450,2450,5498562,6.8,6,0,0,1,1,156,149,156,28,16,10,24,0,0,0,0,0,0,mobile-limited-high,joint-control-iid5,admissible
16077004,mobile-limited-high,mobile-limited-high,iid-occupancy15,iid-occupancy15,iid-occupancy15,5,30356858843,22310546575,33687870,16345885,36050,0,0,0,1,1,1,0,0,0,15,0,15,2000,0.0075,420,15,0,420,56000,0.0075,420,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0,coherence-cumulative,1,15,0,0.15,31425213488,1139041,3314,3,5,34704995,2450,2450,5498562,6.8,6,0,0,1,1,156,149,156,28,16,10,24,0,0,0,0,0,0,mobile-limited-high,iid-occupancy15,admissible
16077004,mobile-limited-high,mobile-limited-high,directed-response-blackout,directed-response-blackout,directed-response-blackout,5,30356858843,30356858843,33687870,16345885,36050,0,0,0,1,1,1,0,0,0,15,0,15,2000,0.0075,420,15,0,420,56000,0.0075,420,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0,coherence-cumulative,1,15,0,0,31425213488,NaN,0,3,6,34704995,2450,2450,5498562,6.8,6,0,0,1,1,156,149,156,28,16,10,24,0,0,0,0,0,0,mobile-limited-high,directed-response-blackout,admissible
16077004,static-wide-low,static-wide-low,zero,zero,zero,10,113473143304,113473143304,34523428,66630967,620132,5,0,1,1,1,1,0,0,0,60,30,90,6000,0.015,1680,90,780,2460,164000,0.015,2460,30,30,0,0,0,810,810,0,0,4000,0,3200,3200,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0,coherence-cumulative,1,60,0,0,31311283863,NaN,0,1,1,68811874,36374,40685,6744176,6.8,6,5,0,1,1,76,69,76,28,16,10,24,26,0,0,0,0,0,static-wide-low,zero,admissible
16077004,static-wide-low,static-wide-low,claim-iid5,claim-iid5,claim-iid5,10,113473143304,113473143304,34908993,66625344,620132,5,0,1,1,2,0.9995,0,0,0,65,37,102,6000,0.017,1820,90,962,2782,164000,0.0169634146341463,2460,35,37,4,0,0,918,892,26,0,3998,0,3198,3198,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0,coherence-cumulative,1,61,0,0,31311283863,NaN,0,1,2,68811874,36374,40685,6744176,6.8,6,5,0,1,1,76,69,76,28,16,10,24,26,0,0,0,0,0,static-wide-low,claim-iid5,admissible
16077004,static-wide-low,static-wide-low,response-iid5,response-iid5,response-iid5,10,113473143304,113473143304,34908993,66629690,620132,5,0,1,1,2,0.99975,0,0,0,61,32,93,6000,0.0155,1708,90,832,2540,164000,0.0154878048780488,2460,32,32,1,0,0,837,822,15,0,3999,0,3198,3198,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0,coherence-cumulative,1,60,0,0,31311283863,NaN,0,1,3,68811874,36374,40685,6744176,6.8,6,5,0,1,1,76,69,76,28,16,10,24,26,0,0,0,0,0,static-wide-low,response-iid5,admissible
16077004,static-wide-low,static-wide-low,joint-control-iid5,joint-control-iid5,joint-control-iid5,10,113473143304,113473143304,35294558,66624067,620132,5,0,1,1,2,0.99925,0,0,0,65,37,102,6000,0.017,1820,90,962,2782,164000,0.0169634146341463,2460,35,37,4,0,0,918,875,43,0,3997,0,3196,3196,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0,coherence-cumulative,1,61,0,0,31311283863,NaN,0,1,4,68811874,36374,40685,6744176,6.8,6,5,0,1,1,76,69,76,28,16,10,24,26,0,0,0,0,0,static-wide-low,joint-control-iid5,admissible
16077004,static-wide-low,static-wide-low,iid-occupancy15,iid-occupancy15,iid-occupancy15,10,113473143304,76477112092,34523428,66614361,620132,5,0,1,1,5,0.9985,0,0,0,95,76,171,6000,0.0285,2660,90,1976,4636,164000,0.0282682926829268,2460,73,76,33,0,0,1539,1125,414,0,3994,0,3193,1758,1435,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0,coherence-cumulative,1,62,0,0.15,31311283863,1505777,7552,1,5,68811874,36374,40685,6744176,6.8,6,5,0,1,1,76,69,76,28,16,10,24,26,0,0,0,0,0,static-wide-low,iid-occupancy15,admissible
16077004,static-wide-low,static-wide-low,directed-response-blackout,directed-response-blackout,directed-response-blackout,10,113473143304,94074928922,34523428,66009086,620132,5,0,1,0,NaN,0.9,0,0,0,454,818,1272,6000,0.212,12712,90,21268,33980,164000,0.20719512195122,2460,818,818,399,0,0,11448,11048,400,0,3600,60,2400,2400,0,0,120,120,0,0,1,NaN,NaN,NaN,NaN,1,0,0,coherence-cumulative,1,55,1,0,31311283863,NaN,0,1,6,68811874,36374,40685,6744176,6.8,6,5,0,1,1,76,69,76,28,16,10,24,26,0,1,0,0,0,static-wide-low,directed-response-blackout,admissible
16077004,mobile-limited-low,mobile-limited-low,zero,zero,zero,10,113473143304,113473143304,32511307,57168250,565324,0,0,0,0,NaN,0,0,0,6,0,0,0,4000,0,0,310,0,0,112000,0,8680,0,0,0,0,0,0,0,0,0,0,725,0,0,0,0,516,504,0,12,1,NaN,NaN,NaN,NaN,1,0,0,coherence-cumulative,1,0,0,0,31311283863,NaN,0,2,1,68811874,36374,36374,5835345,0.5,2,5,1,1,0,0,13,20,28,16,10,24,0,0,0,0,0,0,mobile-limited-low,zero,horizon-shorter-than-renewal-slack
16077004,mobile-limited-low,mobile-limited-low,claim-iid5,claim-iid5,claim-iid5,10,113473143304,113473143304,32896872,57168250,565324,0,0,0,0,NaN,0,0,0,6,0,0,0,4000,0,0,310,0,0,112000,0,8680,0,0,0,0,0,0,0,0,0,0,725,0,0,0,0,516,504,0,12,1,NaN,NaN,NaN,NaN,1,0,0,coherence-cumulative,1,0,0,0,31311283863,NaN,0,2,2,68811874,36374,36374,5835345,0.5,2,5,1,1,0,0,13,20,28,16,10,24,0,0,0,0,0,0,mobile-limited-low,claim-iid5,horizon-shorter-than-renewal-slack
16077004,mobile-limited-low,mobile-limited-low,response-iid5,response-iid5,response-iid5,10,113473143304,113473143304,32896872,57168250,565324,0,0,0,0,NaN,0,0,0,6,0,0,0,4000,0,0,310,0,0,112000,0,8680,0,0,0,0,0,0,0,0,0,0,725,0,0,0,0,516,504,0,12,1,NaN,NaN,NaN,NaN,1,0,0,coherence-cumulative,1,0,0,0,31311283863,NaN,0,2,3,68811874,36374,36374,5835345,0.5,2,5,1,1,0,0,13,20,28,16,10,24,0,0,0,0,0,0,mobile-limited-low,response-iid5,horizon-shorter-than-renewal-slack
16077004,mobile-limited-low,mobile-limited-low,joint-control-iid5,joint-control-iid5,joint-control-iid5,10,113473143304,113473143304,33282437,57168250,565324,0,0,0,0,NaN,0,0,0,6,0,0,0,4000,0,0,310,0,0,112000,0,8680,0,0,0,0,0,0,0,0,0,0,725,0,0,0,0,516,504,0,12,1,NaN,NaN,NaN,NaN,1,0,0,coherence-cumulative,1,0,0,0,31311283863,NaN,0,2,4,68811874,36374,36374,5835345,0.5,2,5,1,1,0,0,13,20,28,16,10,24,0,0,0,0,0,0,mobile-limited-low,joint-control-iid5,horizon-shorter-than-renewal-slack
16077004,mobile-limited-low,mobile-limited-low,iid-occupancy15,iid-occupancy15,iid-occupancy15,10,113473143304,78966711547,32511307,57168250,565324,0,0,0,0,NaN,0,0,0,6,0,0,0,4000,0,0,310,0,0,112000,0,8680,0,0,0,0,0,0,0,0,0,0,725,0,0,0,0,516,257,247,12,1,NaN,NaN,NaN,NaN,1,0,0,coherence-cumulative,1,0,0,0.15,31311283863,1703051,7032,2,5,68811874,36374,36374,5835345,0.5,2,5,1,1,0,0,13,20,28,16,10,24,0,0,0,0,0,0,mobile-limited-low,iid-occupancy15,horizon-shorter-than-renewal-slack
16077004,mobile-limited-low,mobile-limited-low,directed-response-blackout,directed-response-blackout,directed-response-blackout,10,113473143304,113473143304,32511307,57168250,565324,0,0,0,0,NaN,0,0,0,6,0,0,0,4000,0,0,310,0,0,112000,0,8680,0,0,0,0,0,0,0,0,0,0,725,0,0,0,0,516,504,0,12,1,NaN,NaN,NaN,NaN,1,0,0,coherence-cumulative,1,0,0,0,31311283863,NaN,0,2,6,68811874,36374,36374,5835345,0.5,2,5,1,1,0,0,13,20,28,16,10,24,0,0,0,0,0,0,mobile-limited-low,directed-response-blackout,horizon-shorter-than-renewal-slack
16077004,mobile-limited-high,mobile-limited-high,zero,zero,zero,10,113473143304,113473143304,31940858,57168250,565324,0,0,0,0,NaN,0,0,0,6,0,0,0,4000,0,0,310,0,0,112000,0,8680,0,0,0,0,0,0,0,0,0,0,725,0,0,0,0,516,504,0,12,1,NaN,NaN,NaN,NaN,1,0,0,coherence-cumulative,1,0,0,0,31311283863,NaN,0,3,1,68811874,36374,36374,5905086,0,0,0,0,1,0,0,13,20,28,16,10,24,0,0,0,0,0,0,mobile-limited-high,zero,selector-issued-no-horizon
16077004,mobile-limited-high,mobile-limited-high,claim-iid5,claim-iid5,claim-iid5,10,113473143304,113473143304,32326423,57168250,565324,0,0,0,0,NaN,0,0,0,6,0,0,0,4000,0,0,310,0,0,112000,0,8680,0,0,0,0,0,0,0,0,0,0,725,0,0,0,0,516,504,0,12,1,NaN,NaN,NaN,NaN,1,0,0,coherence-cumulative,1,0,0,0,31311283863,NaN,0,3,2,68811874,36374,36374,5905086,0,0,0,0,1,0,0,13,20,28,16,10,24,0,0,0,0,0,0,mobile-limited-high,claim-iid5,selector-issued-no-horizon
16077004,mobile-limited-high,mobile-limited-high,response-iid5,response-iid5,response-iid5,10,113473143304,113473143304,32326423,57168250,565324,0,0,0,0,NaN,0,0,0,6,0,0,0,4000,0,0,310,0,0,112000,0,8680,0,0,0,0,0,0,0,0,0,0,725,0,0,0,0,516,504,0,12,1,NaN,NaN,NaN,NaN,1,0,0,coherence-cumulative,1,0,0,0,31311283863,NaN,0,3,3,68811874,36374,36374,5905086,0,0,0,0,1,0,0,13,20,28,16,10,24,0,0,0,0,0,0,mobile-limited-high,response-iid5,selector-issued-no-horizon
16077004,mobile-limited-high,mobile-limited-high,joint-control-iid5,joint-control-iid5,joint-control-iid5,10,113473143304,113473143304,32711988,57168250,565324,0,0,0,0,NaN,0,0,0,6,0,0,0,4000,0,0,310,0,0,112000,0,8680,0,0,0,0,0,0,0,0,0,0,725,0,0,0,0,516,504,0,12,1,NaN,NaN,NaN,NaN,1,0,0,coherence-cumulative,1,0,0,0,31311283863,NaN,0,3,4,68811874,36374,36374,5905086,0,0,0,0,1,0,0,13,20,28,16,10,24,0,0,0,0,0,0,mobile-limited-high,joint-control-iid5,selector-issued-no-horizon
16077004,mobile-limited-high,mobile-limited-high,iid-occupancy15,iid-occupancy15,iid-occupancy15,10,113473143304,78966711547,31940858,57168250,565324,0,0,0,0,NaN,0,0,0,6,0,0,0,4000,0,0,310,0,0,112000,0,8680,0,0,0,0,0,0,0,0,0,0,725,0,0,0,0,516,257,247,12,1,NaN,NaN,NaN,NaN,1,0,0,coherence-cumulative,1,0,0,0.15,31311283863,1703051,7032,3,5,68811874,36374,36374,5905086,0,0,0,0,1,0,0,13,20,28,16,10,24,0,0,0,0,0,0,mobile-limited-high,iid-occupancy15,selector-issued-no-horizon
16077004,mobile-limited-high,mobile-limited-high,directed-response-blackout,directed-response-blackout,directed-response-blackout,10,113473143304,113473143304,31940858,57168250,565324,0,0,0,0,NaN,0,0,0,6,0,0,0,4000,0,0,310,0,0,112000,0,8680,0,0,0,0,0,0,0,0,0,0,725,0,0,0,0,516,504,0,12,1,NaN,NaN,NaN,NaN,1,0,0,coherence-cumulative,1,0,0,0,31311283863,NaN,0,3,6,68811874,36374,36374,5905086,0,0,0,0,1,0,0,13,20,28,16,10,24,0,0,0,0,0,0,mobile-limited-high,directed-response-blackout,selector-issued-no-horizon
16077005,static-wide-low,static-wide-low,zero,zero,zero,5,30423293533,30423293533,33452763,16345885,36830,0,0,0,1,1,1,0,0,0,15,0,15,2000,0.0075,420,15,0,420,56000,0.0075,420,0,0,0,0,0,60,60,0,0,2000,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0,coherence-cumulative,1,15,0,0,31512836055,NaN,0,1,1,33434721,2450,2730,5693003,6.8,6,0,0,1,1,156,149,156,28,16,10,24,0,0,0,0,0,0,static-wide-low,zero,admissible
16077005,static-wide-low,static-wide-low,claim-iid5,claim-iid5,claim-iid5,5,30423293533,30423293533,33838328,16345885,36830,0,0,0,1,1,1,0,0,0,15,0,15,2000,0.0075,420,15,0,420,56000,0.0075,420,0,0,0,0,0,60,57,3,0,2000,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0,coherence-cumulative,1,15,0,0,31512836055,NaN,0,1,2,33434721,2450,2730,5693003,6.8,6,0,0,1,1,156,149,156,28,16,10,24,0,0,0,0,0,0,static-wide-low,claim-iid5,admissible
16077005,static-wide-low,static-wide-low,response-iid5,response-iid5,response-iid5,5,30423293533,30423293533,33838328,16345885,36830,0,0,0,1,1,1,0,0,0,15,0,15,2000,0.0075,420,15,0,420,56000,0.0075,420,0,0,0,0,0,60,60,0,0,2000,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0,coherence-cumulative,1,15,0,0,31512836055,NaN,0,1,3,33434721,2450,2730,5693003,6.8,6,0,0,1,1,156,149,156,28,16,10,24,0,0,0,0,0,0,static-wide-low,response-iid5,admissible
16077005,static-wide-low,static-wide-low,joint-control-iid5,joint-control-iid5,joint-control-iid5,5,30423293533,30423293533,34223893,16345885,36830,0,0,0,1,1,1,0,0,0,15,0,15,2000,0.0075,420,15,0,420,56000,0.0075,420,0,0,0,0,0,60,57,3,0,2000,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0,coherence-cumulative,1,15,0,0,31512836055,NaN,0,1,4,33434721,2450,2730,5693003,6.8,6,0,0,1,1,156,149,156,28,16,10,24,0,0,0,0,0,0,static-wide-low,joint-control-iid5,admissible
16077005,static-wide-low,static-wide-low,iid-occupancy15,iid-occupancy15,iid-occupancy15,5,30423293533,21925262467,33452763,16345885,36830,0,0,0,1,1,1,0,0,0,15,0,15,2000,0.0075,420,15,0,420,56000,0.0075,420,0,0,0,0,0,60,40,20,0,2000,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0,coherence-cumulative,1,15,0,0.15,31512836055,1347846,3489,1,5,33434721,2450,2730,5693003,6.8,6,0,0,1,1,156,149,156,28,16,10,24,0,0,0,0,0,0,static-wide-low,iid-occupancy15,admissible
16077005,static-wide-low,static-wide-low,directed-response-blackout,directed-response-blackout,directed-response-blackout,5,30423293533,30423293533,33452763,16345885,36830,0,0,0,1,1,1,0,0,0,15,0,15,2000,0.0075,420,15,0,420,56000,0.0075,420,0,0,0,0,0,60,60,0,0,2000,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0,coherence-cumulative,1,15,0,0,31512836055,NaN,0,1,6,33434721,2450,2730,5693003,6.8,6,0,0,1,1,156,149,156,28,16,10,24,0,0,0,0,0,0,static-wide-low,directed-response-blackout,admissible
16077005,mobile-limited-low,mobile-limited-low,zero,zero,zero,5,30423293533,30423293533,33862500,16345885,36050,0,0,0,1,1,1,0,0,0,15,0,15,2000,0.0075,420,15,0,420,56000,0.0075,420,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0,coherence-cumulative,1,15,0,0,31512836055,NaN,0,2,1,33434721,2450,2450,5683242,6.8,6,0,0,1,1,156,149,156,28,16,10,24,0,0,0,0,0,0,mobile-limited-low,zero,admissible
16077005,mobile-limited-low,mobile-limited-low,claim-iid5,claim-iid5,claim-iid5,5,30423293533,30423293533,34248065,16345885,36050,0,0,0,1,1,1,0,0,0,15,0,15,2000,0.0075,420,15,0,420,56000,0.0075,420,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0,coherence-cumulative,1,15,0,0,31512836055,NaN,0,2,2,33434721,2450,2450,5683242,6.8,6,0,0,1,1,156,149,156,28,16,10,24,0,0,0,0,0,0,mobile-limited-low,claim-iid5,admissible
16077005,mobile-limited-low,mobile-limited-low,response-iid5,response-iid5,response-iid5,5,30423293533,30423293533,34248065,16345885,36050,0,0,0,1,1,1,0,0,0,15,0,15,2000,0.0075,420,15,0,420,56000,0.0075,420,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0,coherence-cumulative,1,15,0,0,31512836055,NaN,0,2,3,33434721,2450,2450,5683242,6.8,6,0,0,1,1,156,149,156,28,16,10,24,0,0,0,0,0,0,mobile-limited-low,response-iid5,admissible
16077005,mobile-limited-low,mobile-limited-low,joint-control-iid5,joint-control-iid5,joint-control-iid5,5,30423293533,30423293533,34633630,16345885,36050,0,0,0,1,1,1,0,0,0,15,0,15,2000,0.0075,420,15,0,420,56000,0.0075,420,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0,coherence-cumulative,1,15,0,0,31512836055,NaN,0,2,4,33434721,2450,2450,5683242,6.8,6,0,0,1,1,156,149,156,28,16,10,24,0,0,0,0,0,0,mobile-limited-low,joint-control-iid5,admissible
16077005,mobile-limited-low,mobile-limited-low,iid-occupancy15,iid-occupancy15,iid-occupancy15,5,30423293533,21925262467,33862500,16345885,36050,0,0,0,1,1,1,0,0,0,15,0,15,2000,0.0075,420,15,0,420,56000,0.0075,420,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0,coherence-cumulative,1,15,0,0.15,31512836055,1347846,3489,2,5,33434721,2450,2450,5683242,6.8,6,0,0,1,1,156,149,156,28,16,10,24,0,0,0,0,0,0,mobile-limited-low,iid-occupancy15,admissible
16077005,mobile-limited-low,mobile-limited-low,directed-response-blackout,directed-response-blackout,directed-response-blackout,5,30423293533,30423293533,33862500,16345885,36050,0,0,0,1,1,1,0,0,0,15,0,15,2000,0.0075,420,15,0,420,56000,0.0075,420,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0,coherence-cumulative,1,15,0,0,31512836055,NaN,0,2,6,33434721,2450,2450,5683242,6.8,6,0,0,1,1,156,149,156,28,16,10,24,0,0,0,0,0,0,mobile-limited-low,directed-response-blackout,admissible
16077005,mobile-limited-high,mobile-limited-high,zero,zero,zero,5,30423293533,30423293533,32545727,16345885,36050,0,0,0,1,1,1,0,0,0,15,0,15,2000,0.0075,420,15,0,420,56000,0.0075,420,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0,coherence-cumulative,1,15,0,0,31512836055,NaN,0,3,1,33434721,2450,2450,6388540,6.8,6,0,0,1,1,156,149,156,28,16,10,24,0,0,0,0,0,0,mobile-limited-high,zero,admissible
16077005,mobile-limited-high,mobile-limited-high,claim-iid5,claim-iid5,claim-iid5,5,30423293533,30423293533,32931292,16345885,36050,0,0,0,1,1,1,0,0,0,15,0,15,2000,0.0075,420,15,0,420,56000,0.0075,420,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0,coherence-cumulative,1,15,0,0,31512836055,NaN,0,3,2,33434721,2450,2450,6388540,6.8,6,0,0,1,1,156,149,156,28,16,10,24,0,0,0,0,0,0,mobile-limited-high,claim-iid5,admissible
16077005,mobile-limited-high,mobile-limited-high,response-iid5,response-iid5,response-iid5,5,30423293533,30423293533,32931292,16345885,36050,0,0,0,1,1,1,0,0,0,15,0,15,2000,0.0075,420,15,0,420,56000,0.0075,420,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0,coherence-cumulative,1,15,0,0,31512836055,NaN,0,3,3,33434721,2450,2450,6388540,6.8,6,0,0,1,1,156,149,156,28,16,10,24,0,0,0,0,0,0,mobile-limited-high,response-iid5,admissible
16077005,mobile-limited-high,mobile-limited-high,joint-control-iid5,joint-control-iid5,joint-control-iid5,5,30423293533,30423293533,33316857,16345885,36050,0,0,0,1,1,1,0,0,0,15,0,15,2000,0.0075,420,15,0,420,56000,0.0075,420,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0,coherence-cumulative,1,15,0,0,31512836055,NaN,0,3,4,33434721,2450,2450,6388540,6.8,6,0,0,1,1,156,149,156,28,16,10,24,0,0,0,0,0,0,mobile-limited-high,joint-control-iid5,admissible
16077005,mobile-limited-high,mobile-limited-high,iid-occupancy15,iid-occupancy15,iid-occupancy15,5,30423293533,21925262467,32545727,16345885,36050,0,0,0,1,1,1,0,0,0,15,0,15,2000,0.0075,420,15,0,420,56000,0.0075,420,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0,coherence-cumulative,1,15,0,0.15,31512836055,1347846,3489,3,5,33434721,2450,2450,6388540,6.8,6,0,0,1,1,156,149,156,28,16,10,24,0,0,0,0,0,0,mobile-limited-high,iid-occupancy15,admissible
16077005,mobile-limited-high,mobile-limited-high,directed-response-blackout,directed-response-blackout,directed-response-blackout,5,30423293533,30423293533,32545727,16345885,36050,0,0,0,1,1,1,0,0,0,15,0,15,2000,0.0075,420,15,0,420,56000,0.0075,420,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0,coherence-cumulative,1,15,0,0,31512836055,NaN,0,3,6,33434721,2450,2450,6388540,6.8,6,0,0,1,1,156,149,156,28,16,10,24,0,0,0,0,0,0,mobile-limited-high,directed-response-blackout,admissible
16077005,static-wide-low,static-wide-low,zero,zero,zero,10,113439346953,113439346953,34628237,67216316,640937,7,0,1,1,1,1,0,0,0,70,49,119,6800,0.0175,1960,119,1274,3234,184800,0.0175,3234,49,49,0,7,0,1071,1071,0,0,4000,0,4000,4000,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0,coherence-cumulative,1,70,0,0,31472482449,NaN,0,1,1,61093724,36576,40685,6795990,6.8,6,7,0,1,1,72,65,72,28,16,10,24,26,0,0,0,0,0,static-wide-low,zero,admissible
16077005,static-wide-low,static-wide-low,claim-iid5,claim-iid5,claim-iid5,10,113439346953,113439346953,35013802,67216529,640937,7,0,1,1,1,1,0,0,0,76,56,132,6800,0.0194117647058824,2128,119,1456,3584,184800,0.0193939393939394,3234,56,56,4,9,0,1188,1164,24,0,4000,0,4000,4000,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0,coherence-cumulative,1,72,0,0,31472482449,NaN,0,1,2,61093724,36576,40685,6795990,6.8,6,7,0,1,1,72,65,72,28,16,10,24,26,0,0,0,0,0,static-wide-low,claim-iid5,admissible
16077005,static-wide-low,static-wide-low,response-iid5,response-iid5,response-iid5,10,113439346953,113439346953,35013802,67213025,640937,7,0,1,1,2,0.99975,0,0,0,76,59,135,6800,0.0198529411764706,2128,119,1534,3662,184800,0.0198160173160173,3234,59,59,6,8,0,1215,1186,29,0,3999,0,3998,3998,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0,coherence-cumulative,1,70,0,0,31472482449,NaN,0,1,3,61093724,36576,40685,6795990,6.8,6,7,0,1,1,72,65,72,28,16,10,24,26,0,0,0,0,0,static-wide-low,response-iid5,admissible
